open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1754004660000,116028.01,116028.01,116004.0,116014.0,8.79131,1754004719999,1019963.0521831,836,3.27455,379901.3123911,0
1754004720000,116014.0,116014.0,115870.0,115893.94,58.05742,1754004779999,6730491.5048378,5996,11.46197,1328739.9522943,0
1754004780000,115893.93,116031.84,115808.8,115980.03,91.85641,1754004839999,10645741.3764267,7329,45.00049,5215950.2968654,0
1754004840000,115980.03,116036.64,115925.75,115945.91,19.85319,1754004899999,2302687.0034583,3269,15.05385,1745953.4117229,0
1754004900000,115945.91,115950.0,115877.76,115877.77,8.93095,1754004959999,1035238.791115,1776,3.99011,462520.6757288,0
1754004960000,115877.76,115939.4,115875.01,115902.94,12.07644,1754005019999,1399621.1396262,2220,10.81948,1253932.8947463,0
1754005020000,115902.94,115910.0,115828.0,115828.01,5.01186,1754005079999,580733.3297997,1322,2.12267,245948.2989751,0
1754005080000,115828.0,115860.0,115809.0,115838.0,19.71248,1754005139999,2283028.1578041,1657,8.83109,1022785.1712451,0
1754005140000,115838.0,115883.43,115819.19,115819.2,5.28164,1754005199999,611945.4387226,1564,2.90193,336219.0802486,0
1754005200000,115819.2,115819.2,115600.0,115611.34,147.71137,1754005259999,17092275.6709305,10313,28.25722,3268404.7165005,0
1754005260000,115611.33,115611.34,115500.0,115562.24,93.26659,1754005319999,10774652.4323634,7453,16.55117,1912037.9559691,0
1754005320000,115562.24,115688.64,115521.88,115675.59,25.7823,1754005379999,2980489.5511737,3962,15.76268,1822234.4097664,0
1754005380000,115675.6,115780.0,115644.16,115780.0,22.73427,1754005439999,2630546.8560177,4307,17.35407,2007963.644906,0
1754005440000,115780.0,115810.39,115738.12,115743.58,10.83887,1754005499999,1254952.1021914,2522,7.03996,815100.4127495,0
1754005500000,115743.58,115856.0,115743.58,115850.28,12.96041,1754005559999,1501131.9215868,2931,8.95715,1037382.6955394,0
1754005560000,115850.28,115850.28,115655.6,115655.61,20.08524,1754005619999,2324934.9195414,2031,3.27219,378665.7333557,0
1754005620000,115655.61,115757.91,115655.6,115735.17,9.50769,1754005679999,1100158.7289418,2385,7.55033,873630.781354,0
1754005680000,115735.17,115811.83,115730.94,115811.83,26.76286,1754005739999,3097713.398989,2134,7.28596,843371.226576,0
1754005740000,115811.82,115812.89,115760.0,115812.89,5.86151,1754005799999,678627.0051206,1364,5.06234,586092.2192416,0
1754005800000,115812.88,115860.0,115781.64,115803.08,12.34739,1754005859999,1430065.1775332,1479,8.79308,1018341.3122987,0
1754005860000,115803.07,115819.12,115683.23,115683.24,12.05214,1754005919999,1395080.5096343,1306,5.26704,609783.9734352,0
1754005920000,115683.24,115689.27,115620.0,115650.0,11.62468,1754005979999,1344383.1993553,1752,5.25377,607581.3414156,0
1754005980000,115650.01,115696.09,115602.6,115682.85,29.9439,1754006039999,3462446.5980192,1870,7.7678,898115.7929238,0
1754006040000,115682.86,115682.86,115573.46,115573.46,16.86616,1754006099999,1950291.0937065,1540,9.3429,1080359.7852759,0
1754006100000,115573.46,115724.0,115573.45,115724.0,15.3347,1754006159999,1773134.113184,2525,11.54278,1334812.6364675,0
1754006160000,115724.0,115826.62,115654.15,115745.43,16.15904,1754006219999,1870606.3736086,3371,10.93306,1265673.5959855,0
1754006220000,115745.42,115773.83,115726.84,115768.86,14.43928,1754006279999,1671361.3914171,1415,10.56161,1222516.1856382,0
1754006280000,115768.87,115800.0,115730.64,115730.65,14.57726,1754006339999,1687316.6229344,1107,1.20327,139309.49914,0
1754006340000,115730.64,115776.97,115730.64,115764.08,10.92383,1754006399999,1264455.9539262,1001,5.18442,600103.8088299,0
1754006400000,115764.07,115764.08,115704.78,115729.0,11.87539,1754006459999,1374354.6403012,1421,3.66465,424075.0494376,0
1754006460000,115729.0,115747.81,115714.37,115738.75,7.52711,1754006519999,871111.893893,1184,4.35419,503902.6286259,0
1754006520000,115738.75,115747.8,115678.75,115706.01,16.2354,1754006579999,1878774.8511629,1957,4.90416,567457.73021,0
1754006580000,115706.01,115789.04,115706.0,115789.04,14.89803,1754006639999,1724703.6634437,1667,9.93108,1149643.2896457,0
1754006640000,115789.04,115803.41,115740.4,115775.93,8.483,1754006699999,982208.8632239,1414,6.56025,759596.1573321,0
1754006700000,115775.93,115829.46,115775.92,115788.01,14.8726,1754006759999,1722191.2983229,2329,6.31189,730897.3944742,0
1754006760000,115788.01,115788.01,115734.99,115739.62,18.66757,1754006819999,2160911.651861,1468,2.18475,252921.5046549,0
1754006820000,115739.61,115785.6,115739.61,115763.5,12.05106,1754006879999,1394889.9000396,1189,2.23811,259078.211973,0
1754006880000,115763.49,115787.59,115751.27,115787.58,10.22505,1754006939999,1183704.7986515,1501,6.22691,720850.8304626,0
1754006940000,115787.59,115800.0,115700.0,115700.01,13.03971,1754006999999,1509596.0283191,2138,7.71486,893213.7257471,0
1754007000000,115700.01,115712.99,115600.0,115600.01,15.90081,1754007059999,1838835.527866,2138,5.0508,584170.8796991,0
1754007060000,115600.01,115600.01,115507.65,115507.66,42.77165,1754007119999,4942519.691808,3232,25.41347,2936654.4434853,0
1754007120000,115507.66,115507.66,115402.0,115402.0,51.60697,1754007179999,5958463.0901344,6841,13.03516,1504762.8633466,0
1754007180000,115402.0,115423.35,115327.11,115327.11,40.33502,1754007239999,4653493.7401372,5148,15.73134,1814878.1021931,0
1754007240000,115327.12,115351.03,115308.55,115313.01,23.66923,1754007299999,2729579.1385329,2689,10.28523,1186087.6313008,0
1754007300000,115313.01,115420.0,115313.0,115388.01,25.11774,1754007359999,2897972.1199618,4169,14.88739,1717577.6287919,0
1754007360000,115388.0,115468.89,115370.34,115468.89,31.46216,1754007419999,3631120.4748864,3165,9.40058,1084812.0032162,0
1754007420000,115468.89,115639.91,115468.89,115629.37,26.0247,1754007479999,3008027.3605176,4376,19.92173,2302600.3195118,0
1754007480000,115629.37,115780.0,115629.36,115780.0,25.59471,1754007539999,2962373.7579768,4544,8.85742,1025013.2193706,0
1754007540000,115779.99,115850.0,115768.53,115840.9,27.03134,1754007599999,3130565.3819786,2936,21.09374,2442941.5132755,0
1754007600000,115840.89,115876.0,115746.57,115760.07,38.96734,1754007659999,4512382.1715916,4161,16.36545,1895002.8116993,0
1754007660000,115760.07,115819.99,115717.0,115819.98,11.60624,1754007719999,1343508.5118672,2942,5.32409,616376.5640303,0
1754007720000,115819.99,115876.45,115819.98,115832.54,13.7349,1754007779999,1591253.0428343,2118,6.59854,764438.7875885,0
1754007780000,115832.54,115900.0,115827.96,115864.77,19.64904,1754007839999,2276668.2518099,2720,14.58739,1690191.2370507,0
1754007840000,115864.77,115929.11,115863.15,115920.0,39.52355,1754007899999,4580434.9946708,3369,30.00853,3477648.4261788,0
1754007900000,115920.0,115933.0,115781.55,115851.1,43.20729,1754007959999,5006516.0268565,5826,18.87905,2187434.52432,0
1754007960000,115851.1,115899.56,115829.62,115829.63,57.96676,1754008019999,6716713.5270252,4411,42.20698,4890673.443979,0
1754008020000,115829.62,115829.63,115643.97,115643.97,26.74948,1754008079999,3095757.3965055,3424,8.41158,973670.724699,0
1754008080000,115643.97,115753.0,115603.88,115735.81,43.78637,1754008139999,5063981.4290957,4805,28.31652,3274717.1735428,0
1754008140000,115735.81,115839.48,115735.8,115800.01,20.11734,1754008199999,2328793.2840196,1950,17.27856,2000071.4724697,0
1754008200000,115800.0,115800.0,115743.32,115785.33,8.54982,1754008259999,989838.9340047,1896,4.1216,477127.9629313,0
1754008260000,115785.33,115785.34,115662.0,115662.01,13.04459,1754008319999,1509766.1995987,2139,5.30164,613501.6489995,0
1754008320000,115662.01,115667.34,115614.33,115614.33,10.50306,1754008379999,1214581.5614237,1274,1.76731,204374.6077983,0
1754008380000,115614.34,115625.82,115500.0,115500.01,14.9653,1754008439999,1729106.0439564,2504,7.64466,883153.7045393,0
1754008440000,115500.0,115517.43,115500.0,115514.37,16.74951,1754008499999,1934663.2243025,1468,12.54687,1449225.1080661,0
1754008500000,115514.36,115514.37,115423.87,115489.99,10.53545,1754008559999,1216545.8392931,2668,4.82277,556858.6909566,0
1754008560000,115489.99,115614.57,115480.55,115548.87,8.34025,1754008619999,963639.1503543,2665,4.56811,527741.6843312,0
1754008620000,115548.87,115675.23,115540.23,115675.23,22.43214,1754008679999,2592871.5119826,2665,19.49965,2253868.9768567,0
1754008680000,115675.23,115693.9,115661.67,115663.27,7.5686,1754008739999,875513.6734617,1506,3.58713,414939.0903442,0
1754008740000,115663.27,115704.88,115627.11,115704.88,9.13599,1754008799999,1056628.2355169,2066,4.18575,484115.2213906,0
1754008800000,115704.88,115716.5,115662.72,115691.48,13.48305,1754008859999,1559949.2073852,1714,5.52696,639444.5299436,0
1754008860000,115691.48,115717.89,115573.99,115574.0,9.06949,1754008919999,1048981.795071,1580,3.06537,354529.4343133,0
1754008920000,115574.0,115683.31,115564.0,115642.35,8.73629,1754008979999,1010144.1208563,2254,6.33786,732783.6552081,0
1754008980000,115642.34,115642.35,115500.0,115500.0,15.36689,1754009039999,1775748.5700288,1850,4.31445,498392.6014967,0
