open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1755206580000,4523.86,4523.86,4517.32,4517.32,122.7503,1755206639999,554916.962657,1850,34.9898,158199.814654,0
1755206640000,4517.32,4517.75,4502.12,4503.84,1965.7231,1755206699999,8863060.692245,7779,671.0156,3024902.512847,0
1755206700000,4503.85,4507.62,4497.92,4507.0,1070.77,1755206759999,4820422.819623,6901,287.1923,1292912.336585,0
1755206760000,4507.0,4507.01,4492.0,4493.02,1243.6029,1755206819999,5591641.111202,7380,404.9465,1820599.499486,0
1755206820000,4493.02,4496.24,4486.66,4487.51,1439.8833,1755206879999,6466718.499236,6777,413.5846,1857082.209059,0
1755206880000,4487.5,4499.79,4486.0,4499.72,672.2395,1755206939999,3019977.094674,5414,316.7925,1423658.735247,0
1755206940000,4499.71,4499.71,4493.83,4494.21,1046.2666,1755206999999,4704320.981393,2715,189.3217,851197.468971,0
1755207000000,4494.59,4505.07,4492.58,4499.01,636.4891,1755207059999,2864847.615511,4179,417.1938,1877935.261163,0
1755207060000,4499.02,4504.5,4492.59,4492.75,403.006,1755207119999,1813682.249619,3900,220.6151,992957.270198,0
1755207120000,4492.74,4494.81,4470.0,4472.37,3114.3114,1755207179999,13952095.895873,14223,1039.8674,4658093.701399,0
1755207180000,4472.37,4486.79,4471.43,4486.12,874.195,1755207239999,3917702.453366,7328,527.4199,2363497.726206,0
1755207240000,4486.13,4486.38,4468.0,4468.63,1496.2072,1755207299999,6692971.83034,8900,450.9502,2017797.91781,0
1755207300000,4468.64,4480.57,4468.04,4468.08,1167.9699,1755207359999,5225391.405605,5948,622.8126,2786253.146537,0
1755207360000,4468.08,4469.01,4462.01,4462.93,811.8411,1755207419999,3624306.808244,5929,293.3331,1309353.746128,0
1755207420000,4462.94,4472.0,4462.5,4463.9,795.1669,1755207479999,3552597.814485,5350,460.2026,2056213.340253,0
1755207480000,4463.9,4483.61,4461.0,4481.82,1403.6953,1755207539999,6275092.921165,8124,577.7167,2585010.165315,0
1755207540000,4481.81,4481.81,4469.58,4479.28,602.5917,1755207599999,2697562.749388,6016,343.5596,1538024.506735,0
1755207600000,4479.27,4479.27,4464.39,4474.7,661.5461,1755207659999,2957385.240285,6031,296.1864,1324366.483972,0
1755207660000,4474.7,4474.7,4462.35,4462.35,464.7187,1755207719999,2076598.413689,4556,230.489,1029997.98521,0
1755207720000,4462.35,4465.88,4453.13,4458.52,1933.4901,1755207779999,8622857.783154,10262,383.0817,1708412.853296,0
1755207780000,4458.53,4467.98,4457.91,4465.84,697.746,1755207839999,3114148.672787,4264,394.2357,1759410.941024,0
1755207840000,4465.84,4471.95,4464.81,4470.69,274.1116,1755207899999,1225081.811801,2493,101.2537,452529.451097,0
1755207900000,4470.69,4470.7,4456.8,4457.75,993.0311,1755207959999,4429652.752639,6101,196.6918,877296.588274,0
1755207960000,4457.75,4458.96,4456.1,4458.96,549.6464,1755208019999,2449879.326583,1519,144.3647,643547.412412,0
1755208020000,4458.96,4467.06,4458.64,4467.06,896.4259,1755208079999,3998651.127541,5636,293.0563,1307629.864483,0
1755208080000,4467.06,4482.52,4467.06,4482.51,922.9425,1755208139999,4130180.572097,5708,693.4223,3102593.240014,0
1755208140000,4482.51,4488.02,4482.42,4487.72,311.9414,1755208199999,1398803.040319,3044,212.3212,952094.304547,0
1755208200000,4487.73,4498.26,4486.3,4490.0,1094.4934,1755208259999,4917348.861932,9256,747.7561,3359383.7755,0
1755208260000,4490.01,4493.02,4474.13,4475.04,1040.2596,1755208319999,4665977.924498,5709,294.3224,1319855.686677,0
1755208320000,4475.05,4481.63,4461.63,4471.82,706.8677,1755208379999,3160042.92714,8078,233.9782,1045827.655472,0
1755208380000,4471.82,4478.31,4469.83,4473.05,316.804,1755208439999,1417290.289079,3505,157.5101,704652.150038,0
1755208440000,4473.05,4473.86,4467.15,4468.4,625.4842,1755208499999,2796830.139153,3604,293.8736,1314253.436804,0
1755208500000,4468.39,4475.18,4465.0,4474.16,392.7519,1755208559999,1755460.350246,3982,316.9252,1416594.868016,0
1755208560000,4474.16,4481.36,4474.16,4479.73,414.5456,1755208619999,1857004.668278,2656,241.921,1083677.329435,0
1755208620000,4479.73,4480.14,4472.14,4478.48,1134.2583,1755208679999,5076061.973817,3446,308.6188,1381582.586675,0
1755208680000,4478.48,4478.49,4473.86,4476.4,129.4101,1755208739999,579307.1846,1659,39.3856,176260.483305,0
1755208740000,4476.42,4479.29,4475.79,4477.9,266.2319,1755208799999,1192116.577897,2475,171.8024,769255.670856,0
1755208800000,4477.89,4477.89,4467.54,4468.55,411.775,1755208859999,1841280.802063,3835,106.8967,478085.334311,0
1755208860000,4468.55,4468.84,4464.0,4465.42,361.9966,1755208919999,1616762.065173,2690,98.1646,438439.668457,0
1755208920000,4465.42,4465.68,4457.55,4459.47,755.1533,1755208979999,3369155.221984,5995,273.6383,1220972.438171,0
1755208980000,4459.48,4459.71,4457.25,4457.98,625.3993,1755209039999,2788149.68773,2555,293.5331,1308541.440277,0
1755209040000,4457.97,4469.38,4457.68,4467.71,477.2688,1755209099999,2130745.369013,3436,381.2202,1701838.884292,0
